State,District Name,Market Name,Commodity,Date,TempMax,TempMin,Humidity,Precipitation,Windspeed,SolarRadiation,Crop stage growth,Soil Moisture,Soil type,Soil ph,N,P,K,Water Requirement,Crop Yield
Kerala,Kannur,Kannur,Banana - Green,01-11-2021,28,24.4,87.9,17.1,9,129.7,Shooting stage,172.55,loamy to humid,5.98389318,80,77,49,3.6,8.893756294
Kerala,Kannur,Kannur,Banana - Green,02-11-2021,30.5,24.3,86.5,39.8,9,151.7,Shooting stage,169.3,loamy to humid,5.98389318,93,94,53,5.1,8.526109661
Kerala,Kannur,Kannur,Banana - Green,03-11-2021,30.4,25.2,85.1,159.3,7.9,93.9,Shooting stage,166.125,loamy to humid,5.98389318,90,92,55,4.6,11.44803854
Kerala,Kannur,Kannur,Banana - Green,04-11-2021,30.7,24.5,84,8.4,12.2,125.2,Shooting stage,165.45,loamy to humid,5.98389318,108,89,53,0.1,9.795652174
Kerala,Kannur,Kannur,Banana - Green,05-11-2021,31.6,24.3,86.4,14.4,12.6,81.3,Shooting stage,164.8,loamy to humid,5.98389318,108,88,55,4.5,8.076658477
Kerala,Kannur,Kannur,Banana - Green,06-11-2021,31.1,25.9,85.8,4.8,7.6,193.4,Shooting stage,164.025,loamy to humid,5.98389318,105,77,52,6,7.151612903
Kerala,Kannur,Kannur,Banana - Green,07-11-2021,29.4,25.4,82.3,1.3,11.2,203.8,Shooting stage,163.1,loamy to humid,5.98389318,118,88,52,5.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,08-11-2021,27.8,24,84.5,0.8,9.4,123.5,Shooting stage,162.25,loamy to humid,5.98389318,101,87,54,0.2,8.725974026
Kerala,Kannur,Kannur,Banana - Green,09-11-2021,29,23.3,83.6,2.4,6.1,93.9,Shooting stage,162.05,loamy to humid,5.98389318,95,75,50,5.6,8.860409146
Kerala,Kannur,Kannur,Banana - Green,10-11-2021,30.6,24.9,79.4,3.3,9,128.4,Shooting stage,162.575,loamy to humid,5.98389318,106,85,53,7.1,10.77995301
Kerala,Kannur,Kannur,Banana - Green,11-11-2021,30.6,24.3,78.6,0,11.2,169.5,Shooting stage,161.825,loamy to humid,5.98389318,86,95,49,6.6,9.209677419
Kerala,Kannur,Kannur,Banana - Green,12-11-2021,30,25,84.5,2.1,10.1,92.1,Shooting stage,162.575,loamy to humid,5.98389318,83,79,55,0.2,6.580926181
Kerala,Kannur,Kannur,Banana - Green,13-11-2021,27,24.6,83.6,2,11.5,115.3,Shooting stage,166.875,loamy to humid,5.98389318,85,95,47,6.6,7.774358974
Kerala,Kannur,Kannur,Banana - Green,14-11-2021,29,23.9,88.7,20.9,10.8,107,Shooting stage,171.325,loamy to humid,5.98389318,109,79,45,8.1,7.264224474
Kerala,Kannur,Kannur,Banana - Green,15-11-2021,28,24.5,88.8,87.8,14,48.2,Shooting stage,172.35,loamy to humid,5.98389318,100,76,45,7.6,8.131082842
Kerala,Kannur,Kannur,Banana - Green,16-11-2021,29.4,24.4,89.7,27.1,16.9,95.3,Shooting stage,172.25,loamy to humid,5.98389318,117,86,48,0.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,17-11-2021,31,24.5,84.7,1.6,11.5,199.8,Shooting stage,171.225,loamy to humid,5.98389318,114,94,53,4.2,8.598274209
Kerala,Kannur,Kannur,Banana - Green,18-11-2021,30,24.6,87,3,9.4,135,Shooting stage,169.675,loamy to humid,5.98389318,110,78,50,5.7,8.893756294
Kerala,Kannur,Kannur,Banana - Green,19-11-2021,30,24.6,88.5,4.4,14,103.6,Shooting stage,168.825,loamy to humid,5.98389318,94,70,48,5.2,8.526109661
Kerala,Kannur,Kannur,Banana - Green,20-11-2021,30,25.2,89.9,23.5,8.6,64.9,Shooting stage,169.35,loamy to humid,5.98389318,80,71,47,0.2,11.44803854
Kerala,Kannur,Kannur,Banana - Green,21-11-2021,30.2,23.8,84.2,2.8,11.2,185.9,Shooting stage,167.875,loamy to humid,5.98389318,114,79,51,5.3,9.795652174
Kerala,Kannur,Kannur,Banana - Green,22-11-2021,30.8,23.9,81.9,0.1,12.6,217,Shooting stage,166.35,loamy to humid,5.98389318,88,78,45,6.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,23-11-2021,30.6,25,85.9,5.5,9.4,180.6,Shooting stage,167.45,loamy to humid,5.98389318,112,73,48,6.3,7.151612903
Kerala,Kannur,Kannur,Banana - Green,24-11-2021,29,24.3,86.8,1.7,8.6,208.1,Shooting stage,171.6,loamy to humid,5.98389318,117,76,47,0.3,8.294478528
Kerala,Kannur,Kannur,Banana - Green,25-11-2021,26,23.5,83.4,0.8,12.2,151,Shooting stage,171.775,loamy to humid,5.98389318,111,87,48,6.2,8.725974026
Kerala,Kannur,Kannur,Banana - Green,26-11-2021,28,23.5,84.4,5.9,7.6,77.4,Shooting stage,170.125,loamy to humid,5.98389318,89,83,47,7.7,8.860409146
Kerala,Kannur,Kannur,Banana - Green,27-11-2021,30,24.5,78.5,0.9,9,154.9,Shooting stage,168.7,loamy to humid,5.98389318,93,91,47,7.2,10.77995301
Kerala,Kannur,Kannur,Banana - Green,28-11-2021,30,23.6,81.1,11.7,9,167.7,Shooting stage,169.475,loamy to humid,5.98389318,92,81,52,0.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,29-11-2021,30,23.4,85.3,15.4,12.6,141.1,Shooting stage,170.625,loamy to humid,5.98389318,105,74,45,7.4,6.580926181
Kerala,Kannur,Kannur,Banana - Green,30-11-2021,32,24.4,85.1,2,9.4,151.8,Shooting stage,170.75,loamy to humid,5.98389318,102,71,48,8.9,7.774358974
Kerala,Kannur,Kannur,Banana - Green,01-12-2021,30.5,24.9,81.6,0.1,11.9,218.8,Shooting stage,169.65,loamy to humid,5.98389318,94,91,51,8.4,7.264224474
Kerala,Kannur,Kannur,Banana - Green,02-12-2021,30.2,24.9,81.3,0.1,9.4,213.6,Shooting stage,168.9,loamy to humid,5.98389318,116,71,47,0.8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,03-12-2021,31.1,25.5,82.6,1.1,9,180.3,Shooting stage,168.75,loamy to humid,5.98389318,117,79,49,3.7,8.694939585
Kerala,Kannur,Kannur,Banana - Green,04-12-2021,30,25.2,81.3,0.1,11.2,209,Shooting stage,168.45,loamy to humid,5.98389318,119,72,55,5.2,8.598274209
Kerala,Kannur,Kannur,Banana - Green,05-12-2021,31.5,25,80.6,0,14.8,220.8,Shooting stage,167.575,loamy to humid,5.98389318,99,73,53,4.7,8.893756294
Kerala,Kannur,Kannur,Banana - Green,06-12-2021,31,24.9,79.9,0.4,11.5,212.6,Shooting stage,167.325,loamy to humid,5.98389318,91,84,52,0.1,8.526109661
Kerala,Kannur,Kannur,Banana - Green,07-12-2021,31.2,25,81.5,1.1,12.6,203,Shooting stage,167.55,loamy to humid,5.98389318,80,90,47,4.6,11.44803854
Kerala,Kannur,Kannur,Banana - Green,08-12-2021,32,25.3,81.4,0.2,10.4,215.4,Shooting stage,167.225,loamy to humid,5.98389318,101,70,48,6.1,9.795652174
Kerala,Kannur,Kannur,Banana - Green,09-12-2021,31,25.2,79.7,0.1,11.2,208.3,Shooting stage,166.05,loamy to humid,5.98389318,108,89,53,5.6,8.076658477
Kerala,Kannur,Kannur,Banana - Green,10-12-2021,31.6,24.2,80.7,3.4,13.3,217.7,Shooting stage,165.675,loamy to humid,5.98389318,100,80,52,0.2,7.151612903
Kerala,Kannur,Kannur,Banana - Green,11-12-2021,31.7,24,75.3,0,11.2,208,Shooting stage,164.375,loamy to humid,5.98389318,109,91,53,5.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,12-12-2021,31.4,25,75.4,0,11.2,212,Shooting stage,163.35,loamy to humid,5.98389318,82,78,46,7,8.725974026
Kerala,Kannur,Kannur,Banana - Green,13-12-2021,32.4,25,74.2,0,11.5,213.8,Shooting stage,162.225,loamy to humid,5.98389318,106,70,55,6.5,8.860409146
Kerala,Kannur,Kannur,Banana - Green,14-12-2021,32,25.9,74.8,0,11.2,156.8,Shooting stage,161.4,loamy to humid,5.98389318,90,86,52,0.3,10.77995301
Kerala,Kannur,Kannur,Banana - Green,15-12-2021,31,25.9,79.6,1.6,13,209.6,Shooting stage,160.375,loamy to humid,5.98389318,83,95,50,6.6,9.209677419
Kerala,Kannur,Kannur,Banana - Green,16-12-2021,32,25.6,74.5,0,13,228.9,Shooting stage,159.15,loamy to humid,5.98389318,119,90,48,8.1,6.580926181
Kerala,Kannur,Kannur,Banana - Green,17-12-2021,32,25,74.2,0,13.7,230.2,Shooting stage,157.95,loamy to humid,5.98389318,107,72,45,7.6,7.774358974
Kerala,Kannur,Kannur,Banana - Green,18-12-2021,32,24.7,74.8,0,13,238,Shooting stage,156.7,loamy to humid,5.98389318,116,81,55,0.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,19-12-2021,32,25.2,73.5,0,11.9,235.2,Shooting stage,155.5,loamy to humid,5.98389318,101,75,50,3.1,8.131082842
Kerala,Kannur,Kannur,Banana - Green,20-12-2021,32,24.3,66.1,0,12.2,243.6,Shooting stage,154.225,loamy to humid,5.98389318,93,81,50,4.6,8.694939585
Kerala,Kannur,Kannur,Banana - Green,21-12-2021,32,23.3,71.9,0,11.9,241.3,Shooting stage,153.075,loamy to humid,5.98389318,95,75,45,4.1,8.598274209
Kerala,Kannur,Kannur,Banana - Green,22-12-2021,32,23.9,76.5,0,13.3,234.5,Shooting stage,152.05,loamy to humid,5.98389318,107,71,55,0.1,8.893756294
Kerala,Kannur,Kannur,Banana - Green,23-12-2021,31.2,24.3,77.4,0,13,224.8,Shooting stage,151,loamy to humid,5.98389318,83,94,47,4.2,8.526109661
Kerala,Kannur,Kannur,Banana - Green,24-12-2021,31.1,23.2,78.2,0,13.3,225.5,Shooting stage,150.25,loamy to humid,5.98389318,102,73,54,5.7,11.44803854
Kerala,Kannur,Kannur,Banana - Green,25-12-2021,31,23.3,80,0,15.8,243.7,Development and harvesting stage,149.375,loamy to humid,5.98389318,86,79,45,5.2,9.795652174
Kerala,Kannur,Kannur,Banana - Green,26-12-2021,31,22.3,81.2,0,15.1,232.5,Development and harvesting stage,148.45,loamy to humid,5.98389318,117,86,53,0.2,8.076658477
Kerala,Kannur,Kannur,Banana - Green,27-12-2021,31.1,22.4,78.7,0,15.1,236.9,Development and harvesting stage,147.65,loamy to humid,5.98389318,111,79,53,5.1,7.151612903
Kerala,Kannur,Kannur,Banana - Green,28-12-2021,32,22.6,74,0,13.3,234.7,Development and harvesting stage,146.875,loamy to humid,5.98389318,95,74,50,6.6,8.294478528
Kerala,Kannur,Kannur,Banana - Green,29-12-2021,31.5,22.9,74.4,0,14.8,238,Development and harvesting stage,145.875,loamy to humid,5.98389318,91,75,55,6.1,8.725974026
Kerala,Kannur,Kannur,Banana - Green,30-12-2021,32,22.6,73.5,0,14.4,240.8,Development and harvesting stage,145.1,loamy to humid,5.98389318,93,83,46,0.3,8.860409146
Kerala,Kannur,Kannur,Banana - Green,31-12-2021,32,24.9,73.9,0.1,11.9,212.8,Development and harvesting stage,144.375,loamy to humid,5.98389318,92,85,51,6,10.77995301
Kerala,Kannur,Kannur,Banana - Green,01-01-2022,32.2,24.9,72.8,0,11.2,203.1,Development and harvesting stage,143.75,loamy to humid,5.98389318,104,80,54,7.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,02-01-2022,32,25,71.9,0,12.6,227.5,Development and harvesting stage,143.075,loamy to humid,5.98389318,103,72,51,7,6.580926181
Kerala,Kannur,Kannur,Banana - Green,03-01-2022,32.6,25.9,72,0,16.6,231.3,Development and harvesting stage,142.5,loamy to humid,5.98389318,92,75,45,0.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,04-01-2022,32.2,25.9,71.4,0,12.6,244.6,Development and harvesting stage,142.3,loamy to humid,5.98389318,93,85,49,2.3,7.264224474
Kerala,Kannur,Kannur,Banana - Green,05-01-2022,32.4,24.7,75,0,12.2,225.9,Development and harvesting stage,141.825,loamy to humid,5.98389318,120,87,52,3.8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,06-01-2022,31.6,24.9,76.1,0,14.8,242,Development and harvesting stage,141.625,loamy to humid,5.98389318,108,72,46,3.3,8.694939585
Kerala,Kannur,Kannur,Banana - Green,07-01-2022,31.5,24.7,78.3,0,11.5,210.4,Development and harvesting stage,141.225,loamy to humid,5.98389318,105,88,54,0.1,8.598274209
Kerala,Kannur,Kannur,Banana - Green,08-01-2022,31,25.9,75.8,0,13,224.3,Development and harvesting stage,140.875,loamy to humid,5.98389318,98,79,50,3.33,8.893756294
Kerala,Kannur,Kannur,Banana - Green,09-01-2022,31.2,24.9,72.5,0,14.4,218.7,Development and harvesting stage,141.025,loamy to humid,5.98389318,111,88,55,4.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,10-01-2022,31.4,24.9,72.6,0,14.8,230.6,Development and harvesting stage,140.975,loamy to humid,5.98389318,97,74,45,4.3,11.44803854
Kerala,Kannur,Kannur,Banana - Green,11-01-2022,32.5,24.6,73.9,0,19.1,239,Development and harvesting stage,140.375,loamy to humid,5.98389318,95,82,48,0.1,9.795652174
Kerala,Kannur,Kannur,Banana - Green,12-01-2022,32,25.6,75.3,0,20.2,240.8,Development and harvesting stage,139.825,loamy to humid,5.98389318,89,91,55,4.33,8.076658477
Kerala,Kannur,Kannur,Banana - Green,13-01-2022,32.8,22.9,73.4,0,17.6,244.8,Development and harvesting stage,139.35,loamy to humid,5.98389318,89,85,55,5.8,7.151612903
Kerala,Kannur,Kannur,Banana - Green,14-01-2022,32,24.7,69.7,0,16.2,242.9,Development and harvesting stage,138.65,loamy to humid,5.98389318,118,88,51,5.3,8.294478528
Kerala,Kannur,Kannur,Banana - Green,15-01-2022,32,24.6,71.7,0,16.6,245.3,Establishment stage,138.075,loamy to humid,5.98389318,101,92,45,0.2,8.725974026
Kerala,Kannur,Kannur,Banana - Green,16-01-2022,32.4,25.6,72.3,0,16.2,242.5,Establishment stage,137.625,loamy to humid,5.98389318,99,92,47,5.33,8.860409146
Kerala,Kannur,Kannur,Banana - Green,17-01-2022,32.4,24.9,71,0,17.6,234.9,Establishment stage,137.075,loamy to humid,5.98389318,82,77,46,6.8,10.77995301
Kerala,Kannur,Kannur,Banana - Green,18-01-2022,32.3,24.6,69.1,0.1,18.4,245.3,Establishment stage,136.925,loamy to humid,5.98389318,90,86,55,6.3,9.209677419
Kerala,Kannur,Kannur,Banana - Green,19-01-2022,32.5,24.4,66.5,0,18,246,Establishment stage,136.9,loamy to humid,5.98389318,95,88,52,0.3,6.580926181
Kerala,Kannur,Kannur,Banana - Green,20-01-2022,31.6,24.4,68.9,0,18.4,249.3,Establishment stage,136.7,loamy to humid,5.98389318,104,73,46,8.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,21-01-2022,31,24.9,76.3,0,16.9,245.4,Establishment stage,136.75,loamy to humid,5.98389318,102,73,52,10,7.264224474
Kerala,Kannur,Kannur,Banana - Green,22-01-2022,32.4,24.9,75.1,0,20.9,245.4,Establishment stage,136.65,loamy to humid,5.98389318,100,74,52,9.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,23-01-2022,32,24.9,72.7,0,21.6,247.8,Establishment stage,136.6,loamy to humid,5.98389318,94,89,48,0.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,24-01-2022,31.5,20.7,68.3,0,22.3,254.2,Establishment stage,136.075,loamy to humid,5.98389318,99,70,46,9.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,25-01-2022,31.6,23.7,69.7,0,17.6,254.4,Establishment stage,135.85,loamy to humid,5.98389318,112,87,48,11,8.893756294
Kerala,Kannur,Kannur,Banana - Green,26-01-2022,32.4,24.2,71.9,0,19.8,233.3,Establishment stage,135.15,loamy to humid,5.98389318,117,82,45,10.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,27-01-2022,31.5,22.9,71.5,0,16.6,209.1,Establishment stage,135.275,loamy to humid,5.98389318,96,86,51,1.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,28-01-2022,32.2,24.4,71.2,0.1,16.9,222.3,Establishment stage,135.1,loamy to humid,5.98389318,113,85,45,10.7,9.795652174
Kerala,Kannur,Kannur,Banana - Green,29-01-2022,32.4,24,63.2,0,20.9,253.7,Establishment stage,135.45,loamy to humid,5.98389318,105,93,46,12.2,8.076658477
Kerala,Kannur,Kannur,Banana - Green,30-01-2022,32.3,23.9,67.9,0,18,249.3,Establishment stage,134.875,loamy to humid,5.98389318,85,89,51,11.7,7.151612903
Kerala,Kannur,Kannur,Banana - Green,31-01-2022,32.2,25.2,69.9,0,17.6,253.4,Establishment stage,134.65,loamy to humid,5.98389318,108,94,47,2.7,8.294478528
Kerala,Kannur,Kannur,Banana - Green,01-02-2022,32,22.9,73.4,0,17.6,254.2,Establishment stage,134.6,loamy to humid,5.98389318,92,81,52,11.6,8.725974026
Kerala,Kannur,Kannur,Banana - Green,02-02-2022,31.8,25,76.3,0,18.4,254.5,Establishment stage,134.55,loamy to humid,5.98389318,110,71,54,13.1,8.860409146
Kerala,Kannur,Kannur,Banana - Green,03-02-2022,31.8,21.5,75.1,0,14.4,257.2,Establishment stage,134.2,loamy to humid,5.98389318,82,75,55,12.6,10.77995301
Kerala,Kannur,Kannur,Banana - Green,04-02-2022,32.7,25,72.6,0,20.2,261.3,Establishment stage,133.725,loamy to humid,5.98389318,117,81,53,3.6,9.209677419
Kerala,Kannur,Kannur,Banana - Green,05-02-2022,32,23.3,66.6,0,15.5,270.5,Establishment stage,133.35,loamy to humid,5.98389318,91,94,46,7.8,6.580926181
Kerala,Kannur,Kannur,Banana - Green,06-02-2022,31.8,21.7,67.5,0,16.6,254.6,Establishment stage,133.875,loamy to humid,5.98389318,105,95,50,9.3,7.774358974
Kerala,Kannur,Kannur,Banana - Green,07-02-2022,32,24,74.2,0,20.5,256.4,Establishment stage,134.725,loamy to humid,5.98389318,108,92,53,8.8,7.264224474
Kerala,Kannur,Kannur,Banana - Green,08-02-2022,32.4,23.8,75.1,0,19.1,257.8,Establishment stage,134.375,loamy to humid,5.98389318,86,76,54,0.8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,09-02-2022,34,22.7,77.2,0,18,259.5,Establishment stage,134.05,loamy to humid,5.98389318,80,77,49,8.8,8.694939585
Kerala,Kannur,Kannur,Banana - Green,10-02-2022,32.2,25.2,75.4,0,20.2,261.6,Establishment stage,133.975,loamy to humid,5.98389318,93,94,53,10.3,8.598274209
Kerala,Kannur,Kannur,Banana - Green,11-02-2022,30.7,26,62,0,19.4,264.6,Establishment stage,133.275,loamy to humid,5.98389318,90,92,55,9.8,8.893756294
Kerala,Kannur,Kannur,Banana - Green,12-02-2022,31.4,24.6,62,0,19.8,261.4,Establishment stage,134.15,loamy to humid,5.98389318,108,89,53,0.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,13-02-2022,32,25,69,0.4,18.4,264,Establishment stage,139.125,loamy to humid,5.98389318,108,88,55,9.8,11.44803854
Kerala,Kannur,Kannur,Banana - Green,14-02-2022,32.7,24.4,71.8,0.1,20.2,258.6,Establishment stage,138.45,loamy to humid,5.98389318,105,77,52,11.3,9.795652174
Kerala,Kannur,Kannur,Banana - Green,15-02-2022,31.6,25,74.5,0.2,19.1,258.4,Establishment stage,137.975,loamy to humid,5.98389318,118,88,52,10.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,16-02-2022,31.6,24.9,76.6,0.3,18.7,244.2,Establishment stage,139.775,loamy to humid,5.98389318,101,87,54,1.8,7.151612903
Kerala,Kannur,Kannur,Banana - Green,17-02-2022,31.6,24.9,74.6,0.4,17.3,254,Establishment stage,140.625,loamy to humid,5.98389318,95,75,50,10.9,8.294478528
Kerala,Kannur,Kannur,Banana - Green,18-02-2022,31.2,25.9,70.4,0.3,19.4,262.1,Establishment stage,140.7,loamy to humid,5.98389318,106,85,53,12.4,8.725974026
Kerala,Kannur,Kannur,Banana - Green,19-02-2022,32,24.8,69.8,0,19.8,271.6,Establishment stage,139.8,loamy to humid,5.98389318,86,95,49,11.8,8.860409146
Kerala,Kannur,Kannur,Banana - Green,20-02-2022,32,25.3,72.4,0,18.7,271.2,Establishment stage,138.975,loamy to humid,5.98389318,83,79,55,2.9,10.77995301
Kerala,Kannur,Kannur,Banana - Green,21-02-2022,32.2,26.2,73.5,0,17.6,275.1,Establishment stage,138.325,loamy to humid,5.98389318,85,95,47,6.75,9.209677419
Kerala,Kannur,Kannur,Banana - Green,22-02-2022,32.6,24,70.2,0,17.6,273.3,Establishment stage,138.475,loamy to humid,5.98389318,109,79,45,8.25,6.580926181
Kerala,Kannur,Kannur,Banana - Green,23-02-2022,31.5,24.6,66.8,0,18.7,273.7,Establishment stage,138.425,loamy to humid,5.98389318,100,76,45,7.75,7.774358974
Kerala,Kannur,Kannur,Banana - Green,24-02-2022,32.9,25,68.3,0,21.6,277,Establishment stage,138.075,loamy to humid,5.98389318,117,86,48,0.25,7.264224474
Kerala,Kannur,Kannur,Banana - Green,25-02-2022,33,25.4,71.4,0,19.1,278.8,Establishment stage,137.875,loamy to humid,5.98389318,114,94,53,7.75,8.131082842
Kerala,Kannur,Kannur,Banana - Green,26-02-2022,32.1,25.4,71.8,0,18.7,277.8,Establishment stage,137.125,loamy to humid,5.98389318,110,78,50,9.25,8.694939585
Kerala,Kannur,Kannur,Banana - Green,27-02-2022,32,25,70.6,0.2,20.5,281,Establishment stage,136.55,loamy to humid,5.98389318,94,70,48,8.75,8.598274209
Kerala,Kannur,Kannur,Banana - Green,28-02-2022,32.2,24.6,72.3,0.3,19.8,273.8,Establishment stage,136.35,loamy to humid,5.98389318,80,71,47,0.8,8.893756294
Kerala,Kannur,Kannur,Banana - Green,01-03-2022,32.6,23.3,70.3,0,20.5,269.9,Establishment stage,135.675,loamy to humid,5.98389318,114,79,51,8.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,02-03-2022,33.3,23.3,63.1,0.1,19.4,256.5,Establishment stage,135.8,loamy to humid,5.98389318,88,78,45,10.3,11.44803854
Kerala,Kannur,Kannur,Banana - Green,03-03-2022,32.4,23,47,0,19.1,292.3,Establishment stage,134.975,loamy to humid,5.98389318,112,73,48,9.8,9.795652174
Kerala,Kannur,Kannur,Banana - Green,04-03-2022,32.5,24.6,46.9,0,21.6,279,Establishment stage,134.475,loamy to humid,5.98389318,117,76,47,0.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,05-03-2022,32.2,26,58.8,0,23.8,288.1,Establishment stage,133.875,loamy to humid,5.98389318,111,87,48,9.75,7.151612903
Kerala,Kannur,Kannur,Banana - Green,06-03-2022,32.4,26.3,68.7,0,20.9,276.4,Establishment stage,133.975,loamy to humid,5.98389318,89,83,47,11.25,8.294478528
Kerala,Kannur,Kannur,Banana - Green,07-03-2022,31.2,26,67.5,0.6,21.6,300.6,Establishment stage,134.375,loamy to humid,5.98389318,93,91,47,10.75,8.725974026
Kerala,Kannur,Kannur,Banana - Green,08-03-2022,32.1,25.4,72.8,0.5,19.1,274.3,Establishment stage,134.5,loamy to humid,5.98389318,92,81,52,1.75,8.860409146
Kerala,Kannur,Kannur,Banana - Green,09-03-2022,33.3,26,72.9,4.7,20.5,282.8,Establishment stage,134.25,loamy to humid,5.98389318,105,74,45,5.45,10.77995301
Kerala,Kannur,Kannur,Banana - Green,10-03-2022,32.7,25.6,71.9,1.4,18,285.8,Establishment stage,133.775,loamy to humid,5.98389318,102,71,48,6.95,9.209677419
Kerala,Kannur,Kannur,Banana - Green,11-03-2022,32.2,25.3,73.5,0.5,20.2,287.9,Establishment stage,133.425,loamy to humid,5.98389318,94,91,51,6.45,6.580926181
Kerala,Kannur,Kannur,Banana - Green,12-03-2022,33.1,25.9,77.3,1.2,22.7,288.2,Establishment stage,133.275,loamy to humid,5.98389318,116,71,47,0.3,7.774358974
Kerala,Kannur,Kannur,Banana - Green,13-03-2022,32.8,25.8,69,0.4,21.6,287.3,Establishment stage,133.625,loamy to humid,5.98389318,117,79,49,6.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,14-03-2022,33.7,25.4,68.3,0.1,21.2,289.8,Establishment stage,133.375,loamy to humid,5.98389318,119,72,55,8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,15-03-2022,33.5,26.4,74,0.2,19.4,281.9,Establishment stage,133.275,loamy to humid,5.98389318,99,73,53,7.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,16-03-2022,32.7,26,75.9,0.5,23,270.8,Establishment stage,134.275,loamy to humid,5.98389318,91,84,52,0.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,17-03-2022,32.5,26,75.2,0.4,20.2,275.3,Establishment stage,135.575,loamy to humid,5.98389318,80,90,47,7.6,8.893756294
Kerala,Kannur,Kannur,Banana - Green,18-03-2022,33.2,25.9,75.1,0.3,20.2,255.8,Establishment stage,136.025,loamy to humid,5.98389318,101,70,48,9.1,8.526109661
Kerala,Kannur,Kannur,Banana - Green,19-03-2022,33.2,26.9,75.4,2.1,21.6,217.3,Establishment stage,136.675,loamy to humid,5.98389318,108,89,53,8.6,11.44803854
Kerala,Kannur,Kannur,Banana - Green,20-03-2022,33.7,26.9,75.8,0.7,15.8,262.7,Establishment stage,136.05,loamy to humid,5.98389318,100,80,52,0.8,9.795652174
Kerala,Kannur,Kannur,Banana - Green,21-03-2022,33.2,26.3,74.2,0.5,20.5,289.3,Establishment stage,125.1,loamy to humid,5.98389318,109,91,53,8.5,8.076658477
Kerala,Kannur,Kannur,Banana - Green,22-03-2022,33.8,26.5,75,1.1,22,281.5,Establishment stage,94.525,loamy to humid,5.98389318,82,78,46,10,7.151612903
Kerala,Kannur,Kannur,Banana - Green,23-03-2022,32.8,27.2,79,4.6,19.8,265.8,Establishment stage,94.275,loamy to humid,5.98389318,106,70,55,9.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,24-03-2022,32.6,27.3,74.6,4,13.3,260.4,Establishment stage,93.225,loamy to humid,5.98389318,90,86,52,0.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,25-03-2022,32.2,26.9,76,1.5,14,286.5,Establishment stage,93.1,loamy to humid,5.98389318,83,95,50,6.7,8.860409146
Kerala,Kannur,Kannur,Banana - Green,26-03-2022,32.8,25.8,74.7,0.3,19.8,272,Vegetative stage,93.45,loamy to humid,5.98389318,119,90,48,8.2,10.77995301
Kerala,Kannur,Kannur,Banana - Green,27-03-2022,32.2,26.7,75.8,3.8,21.2,300,Vegetative stage,93.275,loamy to humid,5.98389318,107,72,45,7.7,9.209677419
Kerala,Kannur,Kannur,Banana - Green,28-03-2022,33.5,25.9,76.6,0,21.6,308.1,Vegetative stage,92.375,loamy to humid,5.98389318,116,81,55,0.5,6.580926181
Kerala,Kannur,Kannur,Banana - Green,29-03-2022,32.6,24.3,73.4,0,18.7,303,Vegetative stage,92.5,loamy to humid,5.98389318,101,75,50,7.7,7.774358974
Kerala,Kannur,Kannur,Banana - Green,30-03-2022,33,27.9,72.9,0.5,19.8,302.1,Vegetative stage,93.95,loamy to humid,5.98389318,93,81,50,9.2,7.264224474
Kerala,Kannur,Kannur,Banana - Green,31-03-2022,33,27,75.1,3.4,19.4,303.2,Vegetative stage,94.725,loamy to humid,5.98389318,95,75,45,8.7,8.131082842
Kerala,Kannur,Kannur,Banana - Green,01-04-2022,33,25.9,78.7,6.7,18.7,296,Vegetative stage,93.2,loamy to humid,5.98389318,107,71,55,0.8,8.694939585
Kerala,Kannur,Kannur,Banana - Green,02-04-2022,32.4,25.6,77,3.6,17.3,290.7,Vegetative stage,94.05,loamy to humid,5.98389318,83,94,47,8.7,8.598274209
